time,cca_retries,cca_rssi,modulation,node_id,pkt_number,pkt_retries,rssi
2020-11-24 11:30:01-03:00,1,-116,0,k,29,0,-109
2020-11-24 11:30:01-03:00,1,-119,1,k,29,0,-101
2020-11-24 11:30:01-03:00,1,-125,2,k,29,0,-91
2020-11-24 11:30:02-03:00,1,-115,0,k,29,1,-109
2020-11-24 11:30:02-03:00,1,-122,1,k,29,1,-100
2020-11-24 11:30:02-03:00,1,-127,2,k,29,1,-91
2020-11-24 11:30:02-03:00,1,-116,0,k,29,2,-109
2020-11-24 11:30:02-03:00,1,-119,1,k,29,2,-101
2020-11-24 11:30:02-03:00,1,-127,2,k,29,2,-91
2020-11-24 11:31:01-03:00,1,-113,0,k,30,0,-109
2020-11-24 11:31:01-03:00,1,-122,1,k,30,0,-101
2020-11-24 11:31:01-03:00,1,-122,2,k,30,0,-96
2020-11-24 11:31:01-03:00,1,-114,0,k,30,1,-108
2020-11-24 11:31:01-03:00,1,-122,1,k,30,1,-101
2020-11-24 11:31:01-03:00,1,-127,2,k,30,1,-98
2020-11-24 11:31:01-03:00,1,-114,0,k,30,2,-109
2020-11-24 11:31:01-03:00,1,-125,1,k,30,2,-100
2020-11-24 11:31:01-03:00,1,-127,2,k,30,2,-97
2020-11-24 11:32:00-03:00,1,-115,0,k,31,0,-109
2020-11-24 11:32:00-03:00,1,-122,1,k,31,0,-99
2020-11-24 11:32:00-03:00,1,-127,2,k,31,0,-95
2020-11-24 11:32:00-03:00,1,-116,0,k,31,1,-110
2020-11-24 11:32:00-03:00,1,-122,1,k,31,1,-98
2020-11-24 11:32:00-03:00,1,-125,2,k,31,1,-95
2020-11-24 11:32:01-03:00,1,-115,0,k,31,2,-111
2020-11-24 11:32:01-03:00,1,-125,1,k,31,2,-99
2020-11-24 11:32:01-03:00,1,-125,2,k,31,2,-92
2020-11-24 11:32:59-03:00,1,-113,0,k,32,0,-109
2020-11-24 11:32:59-03:00,1,-125,1,k,32,0,-102
2020-11-24 11:32:59-03:00,1,-125,2,k,32,0,-88
2020-11-24 11:32:59-03:00,1,-116,0,k,32,1,-109
2020-11-24 11:32:59-03:00,1,-117,1,k,32,1,-101
2020-11-24 11:33:00-03:00,1,-127,2,k,32,1,-89
2020-11-24 11:33:00-03:00,1,-115,0,k,32,2,-109
2020-11-24 11:33:00-03:00,1,-119,1,k,32,2,-100
2020-11-24 11:33:00-03:00,1,-125,2,k,32,2,-90
2020-11-24 11:33:58-03:00,1,-115,0,k,33,0,-111
2020-11-24 11:33:58-03:00,1,-125,1,k,33,0,-101
2020-11-24 11:33:58-03:00,1,-127,2,k,33,0,-97
2020-11-24 11:33:59-03:00,1,-125,1,k,33,1,-101
2020-11-24 11:33:59-03:00,1,-127,2,k,33,1,-99
2020-11-24 11:33:59-03:00,1,-122,1,k,33,2,-101
2020-11-24 11:33:59-03:00,1,-127,2,k,33,2,-97
2020-11-24 11:34:58-03:00,1,-125,1,k,34,0,-109
2020-11-24 11:34:58-03:00,1,-122,2,k,34,0,-94
2020-11-24 11:34:58-03:00,1,-127,1,k,34,1,-110
2020-11-24 11:34:58-03:00,1,-127,2,k,34,1,-91
2020-11-24 11:34:58-03:00,1,-127,2,k,34,2,-90
2020-11-24 11:35:57-03:00,1,-122,1,k,35,0,-106
2020-11-24 11:35:57-03:00,1,-125,2,k,35,0,-90
2020-11-24 11:35:57-03:00,1,-117,1,k,35,1,-106
2020-11-24 11:35:57-03:00,1,-127,2,k,35,1,-88
2020-11-24 11:35:58-03:00,1,-122,1,k,35,2,-108
2020-11-24 11:35:58-03:00,1,-125,2,k,35,2,-88
2020-11-24 11:36:56-03:00,1,-116,0,k,36,0,-109
2020-11-24 11:36:56-03:00,1,-125,2,k,36,0,-88
2020-11-24 11:36:57-03:00,1,-122,1,k,36,1,-109
2020-11-24 11:36:57-03:00,1,-127,2,k,36,1,-88
2020-11-24 11:36:57-03:00,1,-122,1,k,36,2,-108
2020-11-24 11:36:57-03:00,1,-127,2,k,36,2,-89
2020-11-24 11:37:55-03:00,1,-122,1,k,37,0,-98
2020-11-24 11:37:56-03:00,1,-127,2,k,37,0,-89
2020-11-24 11:37:56-03:00,1,-125,1,k,37,1,-99
2020-11-24 11:37:56-03:00,1,-125,2,k,37,1,-91
2020-11-24 11:37:56-03:00,1,-125,1,k,37,2,-101
2020-11-24 11:37:56-03:00,1,-127,2,k,37,2,-91
2020-11-24 11:38:55-03:00,1,-125,1,k,38,0,-107
2020-11-24 11:38:55-03:00,1,-127,2,k,38,0,-91
2020-11-24 11:38:55-03:00,1,-125,2,k,38,1,-91
2020-11-24 11:38:55-03:00,1,-122,1,k,38,2,-105
2020-11-24 11:38:56-03:00,1,-127,2,k,38,2,-91
2020-11-24 11:39:54-03:00,1,-119,0,k,39,0,-110
2020-11-24 11:39:54-03:00,1,-117,1,k,39,0,-102
