time,cca_retries,cca_rssi,modulation,node_id,pkt_number,pkt_retries,rssi
2020-11-24 11:42:25-03:00,1,-107,0,b,32,0,-108
2020-11-24 11:42:25-03:00,1,-109,1,b,32,0,-102
2020-11-24 11:42:25-03:00,1,-122,2,b,32,0,-91
2020-11-24 11:42:25-03:00,1,-107,0,b,32,1,-109
2020-11-24 11:42:25-03:00,1,-110,1,b,32,1,-101
2020-11-24 11:42:25-03:00,1,-119,2,b,32,1,-90
2020-11-24 11:42:25-03:00,1,-108,0,b,32,2,-110
2020-11-24 11:42:25-03:00,1,-117,1,b,32,2,-101
2020-11-24 11:42:25-03:00,1,-119,2,b,32,2,-90
2020-11-24 11:43:24-03:00,1,-107,0,b,33,0,-109
2020-11-24 11:43:24-03:00,1,-112,1,b,33,0,-100
2020-11-24 11:43:24-03:00,1,-122,2,b,33,0,-89
2020-11-24 11:43:24-03:00,1,-107,0,b,33,1,-109
2020-11-24 11:43:24-03:00,1,-113,1,b,33,1,-100
2020-11-24 11:43:24-03:00,1,-122,2,b,33,1,-89
2020-11-24 11:43:25-03:00,1,-106,0,b,33,2,-109
2020-11-24 11:43:25-03:00,1,-113,1,b,33,2,-100
2020-11-24 11:43:25-03:00,1,-122,2,b,33,2,-89
2020-11-24 11:44:23-03:00,1,-113,1,b,34,0,-99
2020-11-24 11:44:23-03:00,1,-119,2,b,34,0,-88
2020-11-24 11:44:23-03:00,1,-112,1,b,34,1,-98
2020-11-24 11:44:24-03:00,1,-117,2,b,34,1,-87
2020-11-24 11:44:24-03:00,1,-114,1,b,34,2,-98
2020-11-24 11:44:24-03:00,1,-117,2,b,34,2,-87
2020-11-24 11:45:22-03:00,1,-107,0,b,35,0,-109
2020-11-24 11:45:22-03:00,1,-111,1,b,35,0,-99
2020-11-24 11:45:22-03:00,1,-119,2,b,35,0,-91
2020-11-24 11:45:23-03:00,1,-106,0,b,35,1,-109
2020-11-24 11:45:23-03:00,1,-112,1,b,35,1,-100
2020-11-24 11:45:23-03:00,1,-117,2,b,35,1,-91
2020-11-24 11:45:23-03:00,1,-113,1,b,35,2,-102
2020-11-24 11:45:23-03:00,1,-119,2,b,35,2,-91
2020-11-24 11:46:22-03:00,1,-117,2,b,36,0,-88
2020-11-24 11:46:22-03:00,1,-116,1,b,36,1,-101
2020-11-24 11:46:22-03:00,1,-122,2,b,36,1,-88
2020-11-24 11:46:22-03:00,1,-116,1,b,36,2,-101
2020-11-24 11:46:22-03:00,1,-119,2,b,36,2,-87
2020-11-24 11:47:21-03:00,1,-113,1,b,37,0,-102
2020-11-24 11:47:21-03:00,1,-122,2,b,37,0,-88
2020-11-24 11:47:21-03:00,1,-113,1,b,37,1,-102
2020-11-24 11:47:21-03:00,1,-119,2,b,37,1,-87
2020-11-24 11:47:22-03:00,1,-114,1,b,37,2,-103
2020-11-24 11:47:22-03:00,1,-122,2,b,37,2,-87
2020-11-24 11:48:20-03:00,1,-110,0,b,38,0,-110
2020-11-24 11:48:20-03:00,1,-114,1,b,38,0,-99
2020-11-24 11:48:20-03:00,1,-125,2,b,38,0,-91
2020-11-24 11:48:20-03:00,1,-107,0,b,38,1,-110
2020-11-24 11:48:21-03:00,1,-113,1,b,38,1,-98
2020-11-24 11:48:21-03:00,1,-117,2,b,38,1,-91
2020-11-24 11:48:21-03:00,1,-108,0,b,38,2,-109
2020-11-24 11:48:21-03:00,1,-116,1,b,38,2,-98
2020-11-24 11:48:21-03:00,1,-117,2,b,38,2,-91
2020-11-24 11:49:19-03:00,1,-109,0,b,39,0,-106
2020-11-24 11:49:19-03:00,1,-110,1,b,39,0,-104
2020-11-24 11:49:20-03:00,1,-117,2,b,39,0,-86
2020-11-24 11:49:20-03:00,1,-109,0,b,39,1,-104
2020-11-24 11:49:20-03:00,1,-110,1,b,39,1,-104
2020-11-24 11:49:20-03:00,1,-122,2,b,39,1,-88
2020-11-24 11:49:20-03:00,1,-106,0,b,39,2,-104
2020-11-24 11:49:20-03:00,1,-114,1,b,39,2,-103
2020-11-24 11:49:20-03:00,1,-122,2,b,39,2,-90
2020-11-24 11:50:19-03:00,1,-113,1,b,40,0,-105
2020-11-24 11:50:19-03:00,1,-119,2,b,40,0,-82
2020-11-24 11:50:19-03:00,1,-113,1,b,40,1,-105
2020-11-24 11:50:19-03:00,1,-119,2,b,40,1,-82
2020-11-24 11:50:19-03:00,1,-110,1,b,40,2,-105
2020-11-24 11:50:20-03:00,1,-122,2,b,40,2,-83
2020-11-24 11:51:18-03:00,1,-108,0,b,41,0,-108
2020-11-24 11:51:18-03:00,1,-119,2,b,41,0,-84
2020-11-24 11:51:18-03:00,1,-108,0,b,41,1,-108
2020-11-24 11:51:18-03:00,1,-122,2,b,41,1,-85
2020-11-24 11:51:19-03:00,1,-119,2,b,41,2,-85
2020-11-24 11:52:17-03:00,1,-110,1,b,42,0,-107
2020-11-24 11:52:17-03:00,1,-119,2,b,42,0,-83
2020-11-24 11:52:18-03:00,1,-106,0,b,42,1,-112
2020-11-24 11:52:18-03:00,1,-110,1,b,42,1,-106
2020-11-24 11:52:18-03:00,1,-119,2,b,42,1,-83
2020-11-24 11:52:18-03:00,1,-113,1,b,42,2,-105
2020-11-24 11:52:18-03:00,1,-122,2,b,42,2,-83
2020-11-24 11:53:16-03:00,1,-106,0,b,43,0,-107
2020-11-24 11:53:17-03:00,1,-110,1,b,43,0,-104
2020-11-24 11:53:17-03:00,1,-122,2,b,43,0,-87
2020-11-24 11:53:17-03:00,1,-106,0,b,43,1,-108
2020-11-24 11:53:17-03:00,1,-111,1,b,43,1,-104
2020-11-24 11:53:17-03:00,1,-117,2,b,43,1,-87
2020-11-24 11:53:17-03:00,1,-108,0,b,43,2,-107
2020-11-24 11:53:17-03:00,1,-112,1,b,43,2,-103
2020-11-24 11:53:17-03:00,1,-122,2,b,43,2,-86
2020-11-24 11:54:16-03:00,1,-108,0,b,44,0,-107
2020-11-24 11:54:16-03:00,1,-111,1,b,44,0,-104
2020-11-24 11:54:16-03:00,1,-122,2,b,44,0,-86
2020-11-24 11:54:16-03:00,1,-106,0,b,44,1,-108
2020-11-24 11:54:16-03:00,1,-117,1,b,44,1,-104
2020-11-24 11:54:16-03:00,1,-119,2,b,44,1,-86
2020-11-24 11:54:16-03:00,1,-108,0,b,44,2,-108
2020-11-24 11:54:17-03:00,1,-113,1,b,44,2,-104
2020-11-24 11:54:17-03:00,1,-122,2,b,44,2,-86
2020-11-24 11:55:15-03:00,1,-114,1,b,45,0,-106
2020-11-24 11:55:15-03:00,1,-119,2,b,45,0,-82
2020-11-24 11:55:15-03:00,1,-114,1,b,45,1,-109
2020-11-24 11:55:15-03:00,1,-122,2,b,45,1,-82
2020-11-24 11:55:16-03:00,1,-113,1,b,45,2,-107
2020-11-24 11:55:16-03:00,1,-119,2,b,45,2,-82
2020-11-24 11:56:14-03:00,1,-105,0,b,46,0,-105
2020-11-24 11:56:14-03:00,1,-113,1,b,46,0,-108
2020-11-24 11:56:14-03:00,1,-119,2,b,46,0,-86
2020-11-24 11:56:15-03:00,1,-103,0,b,46,1,-105
2020-11-24 11:56:15-03:00,1,-119,2,b,46,1,-85
2020-11-24 11:56:15-03:00,1,-107,0,b,46,2,-105
2020-11-24 11:56:15-03:00,1,-122,2,b,46,2,-86
2020-11-24 11:57:14-03:00,1,-116,1,b,47,0,-106
2020-11-24 11:57:14-03:00,1,-122,2,b,47,0,-83
2020-11-24 11:57:14-03:00,1,-116,1,b,47,1,-106
2020-11-24 11:57:14-03:00,1,-122,2,b,47,1,-83
2020-11-24 11:57:14-03:00,1,-122,2,b,47,2,-82
2020-11-24 11:58:13-03:00,1,-116,1,b,48,0,-102
2020-11-24 11:58:13-03:00,1,-119,2,b,48,0,-83
2020-11-24 11:58:13-03:00,1,-114,1,b,48,1,-102
2020-11-24 11:58:13-03:00,1,-122,2,b,48,1,-82
2020-11-24 11:58:14-03:00,1,-113,1,b,48,2,-102
2020-11-24 11:58:14-03:00,1,-117,2,b,48,2,-83
2020-11-24 11:59:12-03:00,1,-106,0,b,49,0,-104
2020-11-24 11:59:12-03:00,1,-116,1,b,49,0,-102
2020-11-24 11:59:12-03:00,1,-117,2,b,49,0,-86
2020-11-24 11:59:12-03:00,1,-106,0,b,49,1,-105
2020-11-24 11:59:12-03:00,1,-111,1,b,49,1,-102
2020-11-24 11:59:13-03:00,1,-122,2,b,49,1,-87
2020-11-24 11:59:13-03:00,1,-109,0,b,49,2,-105
2020-11-24 11:59:13-03:00,1,-112,1,b,49,2,-103
2020-11-24 11:59:13-03:00,1,-122,2,b,49,2,-86
2020-11-24 12:00:11-03:00,1,-112,1,b,50,0,-101
2020-11-24 12:00:11-03:00,1,-125,2,b,50,0,-83
2020-11-24 12:00:12-03:00,1,-113,1,b,50,1,-101
2020-11-24 12:00:12-03:00,1,-119,2,b,50,1,-83
2020-11-24 12:00:12-03:00,1,-114,1,b,50,2,-102
2020-11-24 12:00:12-03:00,1,-122,2,b,50,2,-83
2020-11-24 12:01:11-03:00,1,-111,1,b,51,0,-103
2020-11-24 12:01:11-03:00,1,-119,2,b,51,0,-83
2020-11-24 12:01:11-03:00,1,-111,1,b,51,1,-102
2020-11-24 12:01:11-03:00,1,-122,2,b,51,1,-83
2020-11-24 12:01:11-03:00,1,-111,0,b,51,2,-111
2020-11-24 12:01:11-03:00,1,-113,1,b,51,2,-103
2020-11-24 12:01:11-03:00,1,-119,2,b,51,2,-83
2020-11-24 12:02:10-03:00,1,-122,2,b,52,0,-81
2020-11-24 12:02:10-03:00,1,-117,1,b,52,1,-103
2020-11-24 12:02:10-03:00,1,-122,2,b,52,1,-82
2020-11-24 12:02:11-03:00,1,-112,1,b,52,2,-104
2020-11-24 12:02:11-03:00,1,-119,2,b,52,2,-81
2020-11-24 12:03:09-03:00,1,-119,2,b,53,0,-86
2020-11-24 12:03:09-03:00,1,-109,0,b,53,1,-108
2020-11-24 12:03:10-03:00,1,-111,1,b,53,1,-109
2020-11-24 12:03:10-03:00,1,-122,2,b,53,1,-85
2020-11-24 12:03:10-03:00,1,-107,0,b,53,2,-107
2020-11-24 12:03:10-03:00,1,-125,2,b,53,2,-85
2020-11-24 12:04:08-03:00,1,-107,0,b,54,0,-107
2020-11-24 12:04:09-03:00,1,-125,2,b,54,0,-83
2020-11-24 12:04:09-03:00,1,-106,0,b,54,1,-107
2020-11-24 12:04:09-03:00,1,-116,1,b,54,1,-104
2020-11-24 12:04:09-03:00,1,-117,2,b,54,1,-83
2020-11-24 12:04:09-03:00,1,-106,0,b,54,2,-107
2020-11-24 12:04:09-03:00,1,-109,1,b,54,2,-104
2020-11-24 12:04:09-03:00,1,-125,2,b,54,2,-83
2020-11-24 12:05:08-03:00,1,-108,0,b,55,0,-109
2020-11-24 12:05:08-03:00,1,-114,1,b,55,0,-102
2020-11-24 12:05:08-03:00,1,-122,2,b,55,0,-81
2020-11-24 12:05:08-03:00,1,-109,0,b,55,1,-109
2020-11-24 12:05:08-03:00,1,-112,1,b,55,1,-102
2020-11-24 12:05:08-03:00,1,-122,2,b,55,1,-81
2020-11-24 12:05:08-03:00,1,-107,0,b,55,2,-108
2020-11-24 12:05:08-03:00,1,-113,1,b,55,2,-102
2020-11-24 12:05:09-03:00,1,-119,2,b,55,2,-81
2020-11-24 12:06:07-03:00,1,-106,0,b,56,0,-107
2020-11-24 12:06:07-03:00,1,-113,1,b,56,0,-102
2020-11-24 12:06:07-03:00,1,-122,2,b,56,0,-82
2020-11-24 12:06:07-03:00,1,-106,0,b,56,1,-107
2020-11-24 12:06:07-03:00,1,-116,1,b,56,1,-102
2020-11-24 12:06:07-03:00,1,-119,2,b,56,1,-82
2020-11-24 12:06:08-03:00,1,-107,0,b,56,2,-105
2020-11-24 12:06:08-03:00,1,-111,1,b,56,2,-102
2020-11-24 12:06:08-03:00,1,-122,2,b,56,2,-82
2020-11-24 12:07:06-03:00,1,-107,0,b,57,0,-104
2020-11-24 12:07:06-03:00,1,-122,2,b,57,0,-85
2020-11-24 12:07:07-03:00,1,-108,0,b,57,1,-105
2020-11-24 12:07:07-03:00,1,-119,2,b,57,1,-86
2020-11-24 12:07:07-03:00,1,-106,0,b,57,2,-103
